group,locus,nsam,nsites,nsites_ug,S,Singletons,NMut,nhap,hapdiv,WallsB,WallsQ,ThetaW,ThetaPi,TajD,FuLiDStar,FuLiFStar,Rmin,rho87,pTajD,pnhap,phapdiv,pWallsB,pWallsQ,pFuLiDStar,pFuLiFStar
crustacea,5-Chydorus-brevilabris-657.fas,5,657,657,13,13,13,2,0.4,1,1,0.00949772,0.00791476,-1.21039,-1.21039,-1.28541,0,1.19209E-07,0,0.028,0.017,0.028,0.03,0.119,0.119
crustacea,5-Cyamus-erraticus-1537.fas,5,1537,1537,178,15,182,5,1,0.843931,0.908046,0.056838,0.0686402,1.58313,1.64422,1.77754,1,1.20769,0.981,1,1,0.02,0.019,0.987,0.986
crustacea,5-Daphnia-lumholtzi-657.fas,5,657,657,1,0,1,2,0.6,NA,NA,0.000730594,0.000913242,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
crustacea,5-Euastacus-sulcatus-669.fas,5,669,669,70,63,70,4,0.9,0.797101,0.9,0.0502242,0.0439462,-0.947087,-0.947087,-1.02798,1,1.19209E-07,0.161,0.217,0.217,0.035,0.031,0.189,0.17
crustacea,5-Euastacus-yanga-669.fas,5,669,669,3,3,3,3,0.7,0.5,0.666667,0.00215247,0.00179372,-1.04849,-1.04849,-1.05189,0,188.647,0,0.786,0.532,0.57,0.57,0.364,0.364
crustacea,5-Fenneropenaeus-indicus-700.fas,5,700,700,10,9,10,5,1,0.333333,0.5,0.00685714,0.006,-0.894499,-0.894499,-0.943343,0,48.845,0.303,1,1,0.638,0.596,0.303,0.303
crustacea,5-Fenneropenaeus-indicus-720.fas,5,720,720,2,1,2,3,0.7,0,0,0.00133333,0.00138889,0.243139,0.243139,0.238601,0,10000,0.787,1,0.75,1,1,0.787,0.787
crustacea,5-Fenneropenaeus-indicus-725.fas,5,725,725,9,7,9,5,1,0.125,0.222222,0.00595862,0.00551724,-0.526403,-0.526403,-0.553384,0,10000,0.452,1,1,0.923,0.923,0.452,0.452
crustacea,5-Fenneropenaeus-merguiensis-629.fas,5,629,629,48,28,50,5,1,0.222222,0.369565,0.0382599,0.0383148,0.0108621,0.125772,0.115783,1,36.3576,0.545,1,1,0.859,0.854,0.571,0.552
crustacea,5-Halocaridinides-trigonophthalma-630.fas,5,630,630,6,7,7,5,1,0.25,0.4,0.00533333,0.00428571,-1.36917,-1.16172,-1.25415,0,10000,0,1,1,0.674,0.674,0.187,0
crustacea,5-Hymenosoma-geometricum-598.fas,5,598,598,2,2,2,3,0.7,0,0,0.00160535,0.00133779,-0.972558,-0.972558,-0.954404,0,10000,0.455,1,0.773,1,1,0.455,0.455
crustacea,5-Lepeophtheirus-salmonis-1306.fas,5,1306,1306,531,532,532,5,1,0.982987,0.988679,0.195528,0.162864,-1.27698,-1.27399,-1.39028,0,1.19209E-07,0,1,1,0,0.001,0,0
crustacea,5-Leptodiaptomus-siciloides-657.fas,5,657,657,2,2,2,2,0.4,1,1,0.00146119,0.00121766,-0.972558,-0.972558,-0.954404,0,1.31181,0.453,0.411,0.058,0.411,0.411,0.453,0.453
crustacea,5-Ligidium-beieri-618.fas,5,618,618,93,25,99,3,0.8,0.5,0.678161,0.0768932,0.0860841,0.90832,1.10022,1.15442,0,6.56628,0.813,0.012,0.012,0.277,0.258,0.868,0.845
crustacea,5-Limnocalanus-johanseni-606.fas,5,606,606,6,6,6,5,1,0.4,0.666667,0.00475248,0.0039604,-1.14554,-1.14554,-1.18702,0,10000,0.232,1,1,0.593,0.454,0.232,0.232
crustacea,5-Litopenaeus-vannamei-599.fas,5,599,599,39,33,40,5,1,0.513514,0.631579,0.0320534,0.0288815,-0.744169,-0.705002,-0.770574,3,8.92968,0.31,1,1,0.268,0.338,0.362,0.31
crustacea,5-Munida-distiza-657.fas,5,657,657,1,1,1,2,0.4,NA,NA,0.000730594,0.000608828,-0.816497,-0.816497,-0.771517,4294967295,10000,0.607,1,0.607,nan,nan,0.607,0.607
crustacea,5-Munida-gordoae-657.fas,5,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
crustacea,5-Munida-psamathe-657.fas,5,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
crustacea,5-Munida-thoe-657.fas,5,657,657,13,12,13,5,1,0.0833333,0.153846,0.00949772,0.00821918,-0.97762,-0.97762,-1.03821,0,10000,0.13,1,1,0.983,0.983,0.251,0.182
crustacea,5-Niphargus-rhenorhodanensis-547.fas,5,547,547,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
crustacea,5-Obesogammarus-crassus-656.fas,5,656,656,17,16,17,4,0.9,0.625,0.823529,0.012439,0.0106707,-1.04473,-1.04473,-1.11598,0,0.157666,0.121,0.588,0.588,0.221,0.177,0.198,0.198
crustacea,5-Palinurus-barbarae-483.fas,5,483,483,10,10,10,3,0.7,0.777778,0.9,0.00993789,0.00828157,-1.19267,-1.19267,-1.25779,0,1.19209E-07,0.144,0.298,0.191,0.143,0.141,0.144,0.144
crustacea,5-Palinurus-charlestoni-483.fas,5,483,483,1,1,1,2,0.4,NA,NA,0.000993789,0.000828157,-0.816497,-0.816497,-0.771517,4294967295,10000,0.595,1,0.595,nan,nan,0.595,0.595
crustacea,5-Palinurus-delagoae-483.fas,5,483,483,3,1,3,3,0.8,0,0,0.00298137,0.00331263,0.698995,0.698995,0.701259,0,10000,0.612,0.795,0.795,1,1,0.817,0.817
crustacea,5-Palinurus-elephas-483.fas,5,483,483,8,5,8,5,1,0.142857,0.25,0.00795031,0.00786749,-0.0733949,-0.0733949,-0.0768621,2,10000,0.574,1,1,0.909,0.909,0.574,0.557
crustacea,5-Palinurus-gilchristi-483.fas,5,483,483,10,7,10,5,1,0.111111,0.2,0.00993789,0.00952381,-0.298166,-0.298166,-0.314448,0,455.742,0.458,1,1,0.945,0.945,0.506,0.458
crustacea,5-Palinurus-mauritanicus-483.fas,5,483,483,10,9,10,5,1,0,0,0.00993789,0.00869565,-0.894499,-0.894499,-0.943343,0,10000,0.217,1,1,1,1,0.302,0.217
crustacea,5-Paramphithoe-hystrix-632.fas,5,632,632,82,62,84,3,0.7,0.291139,0.4875,0.064626,0.0610232,-0.428596,-0.436695,-0.451258,0,4.18143,0.451,0.019,0.013,0.65,0.626,0.451,0.451
crustacea,5-Paramysis-baeri-605.fas,5,605,605,29,24,29,5,1,0.0357143,0.0689655,0.0232246,0.021157,-0.671367,-0.708448,-0.740045,2,10000,0.343,1,1,1,1,0.343,0.343
crustacea,5-Patella-rustica-642.fas,5,642,642,7,6,7,5,1,0.166667,0.285714,0.00523364,0.0046729,-0.74682,-0.74682,-0.778437,0,10000,0.288,1,1,0.878,0.878,0.403,0.288
crustacea,5-Pleopis-polyphemoides-619.fas,5,619,619,5,3,5,5,1,0,0,0.00387722,0.00387722,-1.24786E-15,2.3959E-16,-1.28323E-16,0,10000,0.618,1,1,1,1,0.632,0.618
crustacea,5-Podon-leuckartii-627.fas,5,627,627,19,4,19,5,1,0.5,0.631579,0.0145455,0.0169059,1.19756,1.19756,1.28189,0,5.34824,0.853,1,1,0.353,0.425,0.892,0.888
crustacea,5-Prionodiaptomus-colombiensis-656.fas,5,656,656,2,1,2,3,0.55,0,0,0.00156319,0.00162602,0.250507,0.243139,0.318135,0,10000,0.775,1,0.238,1,1,0.775,0.775
crustacea,5-Scopelocheirus-schellenbergi-709.fas,5,709,709,285,184,365,5,1,0.241546,0.389423,0.247109,0.238646,-0.261617,0.30522,0.209193,36,36.2837,0.491,1,1,0.799,0.836,0.626,0.605
crustacea,5-Scylla-serrata-516.fas,5,516,516,8,7,8,5,1,0,0,0.00744186,0.00658915,-0.807344,-0.807344,-0.845483,0,10000,0.335,1,1,1,1,0.335,0.335
crustacea,5-Sida-crystallina-613.fas,5,613,613,10,8,10,5,1,0.111111,0.2,0.00783034,0.00717781,-0.596333,-0.596333,-0.628895,0,254.294,0.41,1,1,0.934,0.934,0.41,0.41
crustacea,5-Trachelipus-kytherensis-623.fas,5,623,623,98,11,101,4,0.9,0.904255,0.947368,0.077817,0.0932584,1.50814,1.55517,1.68067,0,0.792356,0.961,0.164,0.164,0.004,0.006,0.97,0.964
crustacea,5-Typhlatya-iliffei-452.fas,5,452,452,15,14,15,5,1,0.142857,0.266667,0.0159292,0.0137168,-1.01543,-1.01543,-1.0819,0,25.7305,0.094,1,1,0.923,0.912,0.203,0.167
crustacea,54-Eumunida-annulosa-658.fas,54,658,658,98,24,115,46,0.993012,0.0864198,0.146341,0.0383559,0.0270976,-1.03778,0.144436,-0.364882,12,1.19209E-07,0.139,1,1,0.522,0.551,0.579,0.357
crustacea,55-Mysis-salemaai-623.fas,55,623,623,61,25,64,55,1,0.0175439,0.0344828,0.0224523,0.0109387,-1.77073,-1.56042,-1.95899,10,62.1471,0.021,1,1,0.914,0.914,0.08,0.048
crustacea,56-Leptodiaptomus-minutus-564.fas,56,564,564,17,3,17,14,0.811688,0.0625,0.117647,0.00656169,0.00355992,-1.40308,0.332225,-0.320197,1,21.762,0.064,0.929,0.415,0.711,0.711,0.738,0.404
crustacea,59-unclassified Cletopsyllidae-sp.-604.fas,59,604,604,17,6,17,15,0.843951,0,0,0.00605772,0.00516138,-0.450186,-0.999426,-0.958567,1,13.9435,0.346,0.974,0.607,1,1,0.201,0.168
crustacea,6-Acartia-tonsa-588.fas,6,588,588,94,4,94,5,0.933333,0.924731,0.957447,0.0700134,0.0839002,1.28123,1.61283,1.69406,0,1.19209E-07,0.949,0.245,0.245,0.001,0.002,0.994,0.983
crustacea,6-Agononida-sphecia-657.fas,6,657,657,2,2,2,3,0.6,0,0,0.0013332,0.00101471,-1.13197,-1.15529,-1.19511,0,10000,0.369,1,0.631,1,1,0.369,0.369
crustacea,6-Alona-glabra-657.fas,6,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.9746E+166,1.9746E+166,1.9746E+166,1.9746E+166,1.9746E+166,1.9746E+166,1.9746E+166
crustacea,6-Australophiloscia-societatis-439.fas,6,439,439,4,2,4,5,0.933333,0,0,0.00399049,0.00394837,-0.0572223,0.0713207,0.0465404,1,10000,0.552,1,1,1,1,0.647,0.552
crustacea,6-Cherax-tenuimanus-600.fas,6,600,600,47,40,48,6,1,0.4,0.586957,0.0350365,0.0296667,-0.98129,-1.01847,-1.10768,4,4.3646,0.179,1,1,0.343,0.303,0.195,0.182
crustacea,6-Chthamalus-fissus-534.fas,6,534,534,13,12,13,6,1,0.166667,0.230769,0.0106619,0.00848939,-1.24578,-1.25472,-1.35825,0,24.0248,0.117,1,1,0.851,0.851,0.137,0.117
crustacea,6-Chydaekata-sp.-657.fas,6,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218
crustacea,6-Ciliopagurus-strigatus-644.fas,6,644,644,24,19,24,6,1,0.391304,0.583333,0.0163213,0.0139752,-0.904287,-0.864819,-0.953039,1,172.117,0.247,1,1,0.381,0.357,0.287,0.241
crustacea,6-Eriocheir-sinensis-651.fas,6,651,651,7,6,7,6,1,0,0,0.00470921,0.00399386,-0.88407,-0.995195,-1.04236,0,10000,0.284,1,1,1,1,0.284,0.284
crustacea,6-Euastacus-spinifer-669.fas,6,669,669,14,0,14,3,0.8,0.769231,0.857143,0.009165,0.0111609,1.33727,1.66616,1.73198,0,1.48969,0.956,0.117,0.263,0.071,0.096,1,0.99
crustacea,6-Gremicambarus-virilis species complex clade 4-538.fas,6,538,538,2,1,2,3,0.733333,0,0,0.00162809,0.00173482,0.310634,0.062208,0.119511,0,10000,0.726,1,0.957,1,1,0.726,0.726
crustacea,6-Leptopalaemon-sp.-400.fas,6,400,400,20,4,20,6,1,0.263158,0.4,0.0218978,0.0256667,1.07527,1.05051,1.15038,0,11.2781,0.904,1,1,0.651,0.674,0.891,0.876
crustacea,6-Ligidium-ghigii-609.fas,6,609,609,26,2,27,4,0.866667,0.958333,0.96,0.0194168,0.0253968,1.94493,1.47299,1.71919,0,1.24658,0.993,0.219,0.219,0.001,0.006,0.986,0.988
crustacea,6-Munida-sp.-657.fas,6,657,657,151,54,169,5,0.933333,0.424242,0.631579,0.112655,0.12481,0.699829,0.690893,0.761948,0,5.30211,0.778,0.148,0.148,0.284,0.229,0.764,0.763
crustacea,6-Munida-zebra-657.fas,6,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.3642E-110,1.3642E-110,1.3642E-110,1.3642E-110,1.3642E-110,1.3642E-110,1.3642E-110
crustacea,6-Orthometopon-phaleronense-450.fas,6,450,450,9,6,9,4,0.8,0.5,0.777778,0.00875912,0.00844444,-0.213977,-0.433656,-0.416973,0,6.74407,0.502,0.603,0.393,0.345,0.206,0.452,0.452
crustacea,6-Paramysis-intermedia-605.fas,6,605,605,14,5,14,6,1,0.461538,0.714286,0.0101345,0.0110193,0.536077,0.533898,0.579903,0,17.1567,0.723,1,1,0.35,0.252,0.72,0.703
crustacea,6-Patella-vulgata-642.fas,6,642,642,4,4,4,4,0.8,0.333333,0.5,0.0027287,0.00207684,-1.29503,-1.32453,-1.39621,0,10000,0.208,0.931,0.71,0.633,0.633,0.208,0.208
crustacea,6-Penilia-avirostris-646.fas,6,646,646,11,9,11,6,1,0.2,0.363636,0.00745746,0.00650155,-0.775226,-0.913429,-0.956031,0,31.9268,0.291,1,1,0.791,0.729,0.291,0.291
crustacea,6-Podonevadne-trigona-648.fas,6,648,648,17,10,17,5,0.933333,0.1875,0.352941,0.0114896,0.0110082,-0.259869,-0.200805,-0.232138,0,205.099,0.433,0.769,0.769,0.806,0.736,0.471,0.428
crustacea,6-Pontogammarus-robustoides-643.fas,6,643,643,29,10,30,6,1,0.37037,0.535714,0.0204334,0.022084,0.511707,0.62913,0.660371,0,7.73922,0.714,1,1,0.395,0.387,0.748,0.73
crustacea,6-Pontogammarus-robustoides-656.fas,6,656,656,25,5,25,5,0.933333,0.625,0.76,0.0166904,0.0188008,0.796528,1.05945,1.09535,0,1.05862,0.818,0.626,0.626,0.116,0.136,0.906,0.867
crustacea,6-Simocephalus-punctatus-657.fas,6,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228
crustacea,6-Sphaeromides-virei-434.fas,6,434,434,61,17,65,6,1,0.517857,0.649123,0.0655925,0.0754224,0.964054,0.877847,0.983603,4,9.10358,0.873,1,1,0.194,0.231,0.821,0.825
crustacea,6-Tetraclita-singaporensis-657.fas,6,657,657,12,7,12,6,1,0.181818,0.333333,0.0079992,0.00771182,-0.218552,-0.181457,-0.205081,0,47.3724,0.439,1,1,0.819,0.786,0.461,0.439
crustacea,6-Trachelipus-kytherensis-536.fas,6,536,536,101,41,116,4,0.866667,0.305882,0.546512,0.0947816,0.0995025,0.322314,0.575726,0.573287,0,6.65109,0.636,0.017,0.017,0.504,0.387,0.731,0.708
crustacea,6-Triops-cancriformis-595.fas,6,595,595,16,14,16,5,0.933333,0.4,0.6875,0.011777,0.00963585,-1.12437,-1.11599,-1.21502,0,3.43114,0.145,0.761,0.761,0.39,0.238,0.193,0.145
crustacea,62-Branchinella-longirostris-535.fas,62,535,535,118,11,130,38,0.985722,0.0380952,0.0754717,0.0517413,0.0387443,-0.876594,1.37069,0.586766,31,32.5504,0.203,0.862,0.986,0.859,0.843,0.982,0.768
crustacea,62-Chthamalus-anisopoma-534.fas,62,534,534,58,37,60,46,0.969328,0.0181818,0.0357143,0.0239253,0.00649836,-2.4702,-3.86973,-3.99082,5,227.322,0,1,0.987,0.867,0.867,0.01,0.004
crustacea,63-Melicertus-kerathurus-494.fas,63,494,494,52,36,55,51,0.99232,0,0,0.0236262,0.00602001,-2.51049,-4.22169,-4.27012,3,10000,0.001,1,1,1,1,0.003,0.002
crustacea,63-Penaeus-monodon-553.fas,63,553,553,121,26,137,14,0.817716,0.240385,0.380952,0.0525719,0.0700318,1.15839,0.271645,0.744234,9,1.56462E-07,0.917,0,0,0.081,0.062,0.654,0.843
crustacea,65-Chthamalus-fissus-405.fas,65,405,405,136,59,176,56,0.985577,0.03,0.0594059,0.0916058,0.0575214,-1.30028,-1.31025,-1.5666,35,1.19209E-07,0.072,1,0.925,0.897,0.895,0.084,0.061
crustacea,66-Paranephrops-planifrons-642.fas,66,642,642,122,24,140,66,1,0.047619,0.0943396,0.0458197,0.0378624,-0.602909,0.45035,0.0377804,32,20.2065,0.317,1,1,0.739,0.705,0.726,0.543
crustacea,68-Mysis-segerstralei-623.fas,68,623,623,49,18,50,55,0.990781,0,0,0.0167627,0.00944592,-1.4492,-1.44565,-1.7311,14,16.7454,0.053,1,1,1,1,0.094,0.061
crustacea,68-Semibalanus-balanoides-642.fas,68,642,642,66,23,70,33,0.864794,0.0655738,0.112903,0.022766,0.0134771,-1.37895,-1.19184,-1.51522,9,1.19209E-07,0.055,0.947,0.021,0.583,0.643,0.106,0.06
crustacea,7-Alpheus-malleator-564.fas,7,564,564,107,82,112,7,1,0.267327,0.421569,0.0810537,0.0679669,-0.944023,-0.911445,-1.01852,8,9.00833,0.199,1,1,0.496,0.511,0.224,0.214
crustacea,7-Calanus-euxinus-518.fas,7,518,518,7,6,7,7,1,0,0,0.00551572,0.00422872,-1.20798,-1.19333,-1.30643,0,10000,0.17,1,1,1,1,0.222,0.17
crustacea,7-Caridina-indistincta-557.fas,7,557,557,173,89,226,7,1,0.0775194,0.146154,0.16561,0.159614,-0.212699,0.294826,0.200454,39,145.971,0.436,1,1,1,1,0.605,0.553
crustacea,7-Caridina-sp.-557.fas,7,557,557,196,139,269,7,1,0.0735294,0.138686,0.19712,0.176199,-0.623902,-0.145184,-0.280508,53,603.819,0.296,1,1,1,1,0.442,0.399
crustacea,7-Ceriodaphnia-cf. rigaudi 2 MEG-2008-657.fas,7,657,657,3,2,3,3,0.714286,0.5,0.666667,0.00186376,0.00173951,-0.30187,-0.519,-0.507486,0,27.6953,0.396,0.675,0.728,0.466,0.466,0.526,0.526
crustacea,7-Ceriodaphnia-sp.-658.fas,7,658,658,12,0,12,2,0.571429,1,1,0.00744371,0.0104212,2.17799,1.57281,1.87608,0,0.391588,0.998,0.013,0.033,0.013,0.014,1,1
crustacea,7-Charybdis-japonica-457.fas,7,457,457,10,6,10,5,0.904762,0.222222,0.4,0.00893136,0.00812754,-0.482922,-0.402679,-0.461118,0,101.564,0.371,0.76,0.76,0.706,0.63,0.421,0.376
crustacea,7-Chthamalus-sp.-558.fas,7,558,558,75,71,75,7,1,0.878378,0.933333,0.0548607,0.0399386,-1.58319,-1.66737,-1.82623,2,1.19209E-07,0.014,1,1,0.001,0.001,0.016,0.011
crustacea,7-Chydorus-brevilabris-658.fas,7,658,658,2,0,2,3,0.666667,0,0,0.00124062,0.00159213,1.16843,1.1781,1.25957,0,44.2368,0.9,1,0.824,1,1,1,0.9
crustacea,7-Cornigerius-maeoticus-648.fas,7,648,648,13,5,13,7,1,0.5,0.615385,0.00818846,0.00925926,0.716143,0.304301,0.435849,0,7.1086,0.786,1,1,0.223,0.292,0.671,0.671
crustacea,7-Eumunida-karubar-658.fas,7,658,658,10,9,10,4,0.809524,0.666667,0.8,0.00620309,0.00463164,-1.35933,-1.3784,-1.50632,0,1.19209E-07,0.05,0.427,0.392,0.111,0.131,0.143,0.107
crustacea,7-Eumunida-minor-658.fas,7,658,658,4,2,4,5,0.904762,0,0,0.00248124,0.00246056,-0.0398372,-0.0686319,-0.0673864,0,10000,0.562,1,1,1,1,0.625,0.562
crustacea,7-Eumunida-parva-658.fas,7,658,658,9,4,9,5,0.857143,0.375,0.444444,0.00558278,0.00535533,-0.216532,0.102222,0.0337828,0,6.32445,0.479,0.801,0.55,0.429,0.566,0.631,0.515
crustacea,7-Jassa-marmorata-606.fas,7,606,606,3,3,3,2,0.285714,1,1,0.00202061,0.00141443,-1.35841,-1.42725,-1.52246,0,1.19209E-07,0,0.152,0.061,0.152,0.152,0.212,0.212
crustacea,7-Melicertus-kerathurus-296.fas,7,296,296,6,4,6,7,1,0,0,0.00827358,0.00740026,-0.536266,-0.58502,-0.625568,1,10000,0.323,1,1,1,1,0.397,0.366
crustacea,7-Munida-taenia-657.fas,7,657,657,11,10,11,7,1,0.1,0.181818,0.00683378,0.00521853,-1.27839,-1.41977,-1.52306,0,10000,0.08,1,1,0.906,0.906,0.111,0.111
crustacea,7-Munida-thoe-603.fas,7,603,603,11,8,11,7,1,0.2,0.363636,0.00744576,0.00647556,-0.704751,-0.823465,-0.874348,0,10000,0.261,1,1,0.746,0.681,0.286,0.273
crustacea,7-Munidopsis-recta-531.fas,7,531,531,7,6,7,7,1,0,0,0.00538068,0.00430455,-1.03541,-1.19333,-1.26429,0,10000,0.187,1,1,1,1,0.187,0.187
crustacea,7-Nyctiphanes-capensis-599.fas,7,599,599,7,7,8,4,0.714286,0.4,0.666667,0.005501,0.00414977,-1.30214,-1.26854,-1.38369,0,3.49497,0.07,0.509,0.259,0.367,0.213,0.181,0.139
crustacea,7-Podon-intermedius-646.fas,7,646,646,7,6,7,7,1,0,0,0.00442282,0.00339083,-1.20798,-1.19333,-1.30643,0,10000,0.163,1,1,1,1,0.219,0.163
crustacea,7-Proasellus-gjorgjevici-628.fas,7,628,628,28,21,28,7,1,0.444444,0.642857,0.0181984,0.0150136,-0.996123,-0.947726,-1.05868,3,0.262753,0.21,1,1,0.254,0.226,0.236,0.216
crustacea,7-Raymunida-elegantissima-657.fas,7,657,657,4,4,4,4,0.714286,0,0,0.00248501,0.00173951,-1.43414,-1.5099,-1.61727,0,10000,0.167,0.891,0.559,1,1,0.167,0.167
crustacea,7-Sassia-remensa-582.fas,7,582,582,9,6,9,7,1,0,0,0.0063118,0.00556374,-0.629912,-0.613334,-0.675655,1,10000,0.271,1,1,1,1,0.325,0.271
crustacea,7-Scylla-serrata-523.fas,7,523,523,268,268,295,7,1,0.641667,0.775934,0.230283,0.168369,-1.5814,-1.54875,-1.72612,7,1.19209E-07,0.014,1,1,0.051,0.056,0.035,0.032
crustacea,7-Sida-crystallina-612.fas,7,612,612,64,54,70,7,1,0.175439,0.293103,0.0466853,0.0375039,-1.1436,-1.04525,-1.1823,2,1.96431,0.156,1,1,0.789,0.833,0.202,0.182
crustacea,70-Paratya-australiensis-456.fas,70,456,456,114,24,148,70,1,0.0123457,0.0243902,0.0673566,0.0566089,-0.551132,0.535309,0.117181,19,67.3361,0.347,1,1,0.987,0.986,0.773,0.601
crustacea,78-Carcinus-maenas-481.fas,78,481,481,59,36,61,75,0.999001,0,0,0.025737,0.00809862,-2.26467,-4.06613,-4.017,7,10000,0,1,1,1,1,0.003,0.003
crustacea,8-Aegla-jarai-1009.fas,8,1009,1009,66,50,75,7,0.964286,0.125,0.22807,0.0286899,0.0242815,-0.833675,-0.850271,-0.943685,9,54.1799,0.233,0.539,0.539,0.87,0.863,0.232,0.229
crustacea,8-Aegla-sp.-1009.fas,8,1009,1009,86,14,95,6,0.928571,0.168831,0.307692,0.0363123,0.0386521,0.350461,1.10831,1.0392,7,38.8474,0.665,0.135,0.135,0.784,0.729,0.934,0.873
crustacea,8-Alona-glabra-658.fas,8,658,658,15,12,16,3,0.464286,0.538462,0.785714,0.00937811,0.00711029,-1.24262,-1.09777,-1.25741,0,1.19209E-07,0.111,0.032,0.009,0.097,0.054,0.198,0.139
crustacea,8-Callinectes-sapidus-1534.fas,8,1534,1534,23,17,23,8,1,0,0,0.00578261,0.00451667,-1.14773,-1.08257,-1.22187,2,206.98,0.143,1,1,1,1,0.191,0.157
crustacea,8-Chthamalus-sp.-534.fas,8,534,534,12,11,12,8,1,0,0,0.00866685,0.00595238,-1.57586,-1.65123,-1.81236,0,10000,0.056,1,1,1,1,0.078,0.056
crustacea,8-Eumunida-treguieri-658.fas,8,658,658,17,10,17,8,1,0,0,0.00996425,0.00884716,-0.578287,-0.525675,-0.597962,3,10000,0.297,1,1,1,1,0.329,0.304
crustacea,8-Hyalella-azteca-627.fas,8,627,627,14,8,14,8,1,0.153846,0.285714,0.00861156,0.00797448,-0.376692,-0.459252,-0.488567,0,46.3303,0.391,1,1,0.789,0.749,0.393,0.367
crustacea,8-Hyalella-sandra-637.fas,8,637,637,92,12,96,8,1,0.574713,0.715909,0.0581237,0.0769791,1.76461,1.19297,1.48168,4,1.78384,0.993,1,1,0.055,0.066,0.959,0.984
crustacea,8-Jassa-staudei-632.fas,8,632,632,12,10,12,5,0.785714,0.363636,0.416667,0.00732294,0.00548146,-1.26524,-1.36209,-1.48603,0,0.0254457,0.117,0.592,0.253,0.359,0.516,0.14,0.117
crustacea,8-Ligidium-sp.-618.fas,8,618,618,201,107,245,6,0.892857,0.150943,0.26875,0.152897,0.145862,-0.252131,0.0153747,-0.0529167,42,9.23815,0.392,0.018,0.008,0.837,0.835,0.477,0.448
crustacea,8-Litopenaeus-vannamei-600.fas,8,600,600,66,60,67,8,1,0.4375,0.630769,0.043067,0.0299405,-1.64936,-1.70825,-1.89115,3,0.438867,0.026,1,1,0.198,0.163,0.043,0.036
crustacea,8-Munida-alonsoi-657.fas,8,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
crustacea,8-Scylla-paramamosain-602.fas,8,602,602,8,7,8,8,1,0,0,0.00512525,0.00361889,-1.4213,-1.44349,-1.59111,0,10000,0.095,1,1,1,1,0.125,0.095
crustacea,80-Gammarus-acherondytes-609.fas,80,609,609,12,3,12,11,0.806962,0.181818,0.25,0.0039783,0.00449481,0.356038,-0.328245,-0.10572,0,7.37407,0.67,0.87,0.759,0.265,0.265,0.447,0.443
crustacea,83-Pollicipes-pollicipes-444.fas,83,444,444,69,43,73,83,1,0,0,0.0329486,0.0113155,-2.17442,-4.2833,-4.11441,6,10000,0,1,1,1,1,0.005,0
crustacea,83-Triops-cancriformis-568.fas,83,568,568,95,13,107,13,0.774611,0.097561,0.168675,0.0377514,0.0261451,-1.03362,0.942371,0.155354,17,1.19209E-07,0.124,0,0.001,0.33,0.339,0.906,0.588
crustacea,9-Armadillidium-lobocurvum-506.fas,9,506,506,32,9,33,5,0.805556,0.233333,0.322581,0.0239959,0.0243742,0.0793598,0.548873,0.488273,3,6.6381,0.575,0.084,0.05,0.479,0.625,0.717,0.654
crustacea,9-Daphnia-menucoensis-630.fas,9,630,630,15,9,15,9,1,0.0714286,0.133333,0.0087604,0.00687831,-1.03668,-0.689639,-0.865653,1,48.8863,0.173,1,1,0.94,0.94,0.306,0.245
crustacea,9-Daphnia-obtusa-606.fas,9,606,606,93,83,94,9,1,0.626374,0.76087,0.0570727,0.0385955,-1.67014,-1.87464,-2.05091,3,1.19209E-07,0.024,1,1,0.03,0.035,0.024,0.019
crustacea,9-Hemimysis-anomala-549.fas,9,549,549,12,7,12,9,1,0.181818,0.333333,0.00804234,0.00748836,-0.326363,-0.615186,-0.610143,2,43.7811,0.399,1,1,0.699,0.65,0.313,0.298
crustacea,9-Lepeophtheirus-salmonis-1305.fas,9,1305,1305,972,441,1094,8,0.972222,0.779083,0.857981,0.308447,0.331822,0.395893,0.043873,0.145611,5,4.603,0.729,0.082,0.082,0.001,0.002,0.502,0.534
crustacea,9-Limnomysis-benedeni-630.fas,9,630,630,24,5,24,8,0.972222,0.130435,0.208333,0.014073,0.0172965,1.14207,0.786985,0.984048,1,8.66159,0.912,0.945,0.945,0.84,0.837,0.852,0.857
